column,family_id,host_count,prevalence
0,SAMN02649746|IEKEGFOK_00001,217,1.0
5477,SAMN03859745|LBBAPDKI_00935,1,0.004608294930875576
5478,SAMN03859745|LBBAPDKI_01477,216,0.9953917050691244
5479,SAMN03859745|LBBAPDKI_01600,1,0.004608294930875576
5480,SAMN03859745|LBBAPDKI_02019,6,0.027649769585253458
5481,SAMN03859745|LBBAPDKI_02413,1,0.004608294930875576
5482,SAMN03859745|LBBAPDKI_02434,1,0.004608294930875576
5483,SAMN03859745|LBBAPDKI_02486,1,0.004608294930875576
5484,SAMN03859745|LBBAPDKI_02487,11,0.05069124423963134
5485,SAMN03859747|NMMGJIID_00084,2,0.009216589861751152
5486,SAMN03859747|NMMGJIID_00159,2,0.009216589861751152
5487,SAMN03859747|NMMGJIID_00179,1,0.004608294930875576
5488,SAMN03859747|NMMGJIID_00192,1,0.004608294930875576
5489,SAMN03859747|NMMGJIID_00202,2,0.009216589861751152
5490,SAMN03859747|NMMGJIID_00217,3,0.013824884792626729
5491,SAMN03859747|NMMGJIID_00273,1,0.004608294930875576
5492,SAMN03859747|NMMGJIID_00356,3,0.013824884792626729
5493,SAMN03859747|NMMGJIID_00431,1,0.004608294930875576
5494,SAMN03859747|NMMGJIID_00525,3,0.013824884792626729
5495,SAMN03859747|NMMGJIID_00566,1,0.004608294930875576
5496,SAMN03859747|NMMGJIID_00598,1,0.004608294930875576
5497,SAMN03859747|NMMGJIID_00599,1,0.004608294930875576
5498,SAMN03859747|NMMGJIID_00702,1,0.004608294930875576
5499,SAMN03859747|NMMGJIID_00751,4,0.018433179723502304
5500,SAMN03859747|NMMGJIID_00798,14,0.06451612903225806
5501,SAMN03859747|NMMGJIID_00804,2,0.009216589861751152
5502,SAMN03859747|NMMGJIID_00915,2,0.009216589861751152
5503,SAMN03859747|NMMGJIID_00916,1,0.004608294930875576
5504,SAMN03859747|NMMGJIID_00950,4,0.018433179723502304
5505,SAMN03859747|NMMGJIID_00997,1,0.004608294930875576
5506,SAMN03859747|NMMGJIID_00998,1,0.004608294930875576
5507,SAMN03859747|NMMGJIID_01052,1,0.004608294930875576
5508,SAMN03859747|NMMGJIID_01168,1,0.004608294930875576
5509,SAMN03859747|NMMGJIID_01169,1,0.004608294930875576
5510,SAMN03859747|NMMGJIID_01180,1,0.004608294930875576
5511,SAMN03859747|NMMGJIID_01210,1,0.004608294930875576
5512,SAMN03859747|NMMGJIID_01235,5,0.02304147465437788
5513,SAMN03859747|NMMGJIID_01309,1,0.004608294930875576
5514,SAMN03859747|NMMGJIID_01337,1,0.004608294930875576
5515,SAMN03859747|NMMGJIID_01367,2,0.009216589861751152
5516,SAMN03859747|NMMGJIID_01368,1,0.004608294930875576
5517,SAMN03859747|NMMGJIID_01369,1,0.004608294930875576
5518,SAMN03859747|NMMGJIID_01370,1,0.004608294930875576
5519,SAMN03859747|NMMGJIID_01371,1,0.004608294930875576
5520,SAMN03859747|NMMGJIID_01416,1,0.004608294930875576
5521,SAMN03859747|NMMGJIID_01518,1,0.004608294930875576
5522,SAMN03859747|NMMGJIID_01540,8,0.03686635944700461
5523,SAMN03859747|NMMGJIID_01575,3,0.013824884792626729
5524,SAMN03859747|NMMGJIID_01597,2,0.009216589861751152
5525,SAMN03859747|NMMGJIID_01617,2,0.009216589861751152
5526,SAMN03859747|NMMGJIID_01670,4,0.018433179723502304
5527,SAMN03859747|NMMGJIID_01671,216,0.9953917050691244
5528,SAMN03859747|NMMGJIID_01677,1,0.004608294930875576
5529,SAMN03859747|NMMGJIID_01707,3,0.013824884792626729
5530,SAMN03859747|NMMGJIID_01708,1,0.004608294930875576
5531,SAMN03859747|NMMGJIID_01737,3,0.013824884792626729
5532,SAMN03859747|NMMGJIID_01738,4,0.018433179723502304
5533,SAMN03859747|NMMGJIID_01743,48,0.22119815668202766
5534,SAMN03859747|NMMGJIID_01859,1,0.004608294930875576
5535,SAMN03859747|NMMGJIID_01891,1,0.004608294930875576
5536,SAMN03859747|NMMGJIID_01919,1,0.004608294930875576
5537,SAMN03859747|NMMGJIID_01966,2,0.009216589861751152
5538,SAMN03859747|NMMGJIID_01967,1,0.004608294930875576
5539,SAMN03859747|NMMGJIID_02011,1,0.004608294930875576
5540,SAMN03859747|NMMGJIID_02087,1,0.004608294930875576
5541,SAMN03859747|NMMGJIID_02210,211,0.9723502304147466
5542,SAMN03859747|NMMGJIID_02245,2,0.009216589861751152
5543,SAMN03859747|NMMGJIID_02263,1,0.004608294930875576
5544,SAMN03859747|NMMGJIID_02296,1,0.004608294930875576
5545,SAMN03859747|NMMGJIID_02326,1,0.004608294930875576
5546,SAMN03859747|NMMGJIID_02353,6,0.027649769585253458
5547,SAMN03859747|NMMGJIID_02356,1,0.004608294930875576
5548,SAMN03859747|NMMGJIID_02380,4,0.018433179723502304
5549,SAMN03859747|NMMGJIID_02381,206,0.9493087557603687
5550,SAMN03859747|NMMGJIID_02417,213,0.9815668202764977
5551,SAMN03859747|NMMGJIID_02432,1,0.004608294930875576
5552,SAMN03859747|NMMGJIID_02450,4,0.018433179723502304
5553,SAMN03859747|NMMGJIID_02453,1,0.004608294930875576
5554,SAMN03859747|NMMGJIID_02464,4,0.018433179723502304
5555,SAMN03859747|NMMGJIID_02489,2,0.009216589861751152
5556,SAMN03859747|NMMGJIID_02490,2,0.009216589861751152
5557,SAMN03859747|NMMGJIID_02493,92,0.423963133640553
5558,SAMN03859747|NMMGJIID_02499,6,0.027649769585253458
5559,SAMN03859747|NMMGJIID_02500,9,0.041474654377880185
5560,SAMN03859747|NMMGJIID_02517,1,0.004608294930875576
5561,SAMN03859747|NMMGJIID_02526,1,0.004608294930875576
5562,SAMN03859747|NMMGJIID_02533,1,0.004608294930875576
5563,SAMN03859747|NMMGJIID_02539,8,0.03686635944700461
5564,SAMN03859747|NMMGJIID_02551,1,0.004608294930875576
5565,SAMN03859747|NMMGJIID_02560,1,0.004608294930875576
5566,SAMN03859747|NMMGJIID_02561,6,0.027649769585253458
5567,SAMN03859747|NMMGJIID_02574,1,0.004608294930875576
5568,SAMN03859747|NMMGJIID_02586,1,0.004608294930875576
5569,SAMN03859747|NMMGJIID_02588,1,0.004608294930875576
5570,SAMN03859747|NMMGJIID_02593,1,0.004608294930875576
5571,SAMN03859747|NMMGJIID_02596,3,0.013824884792626729
5572,SAMN03859747|NMMGJIID_02597,4,0.018433179723502304
5573,SAMN03859747|NMMGJIID_02598,2,0.009216589861751152
5574,SAMN03859747|NMMGJIID_02600,1,0.004608294930875576
5575,SAMN03859747|NMMGJIID_02602,1,0.004608294930875576
5576,SAMN03859747|NMMGJIID_02603,7,0.03225806451612903
5577,SAMN03859747|NMMGJIID_02615,3,0.013824884792626729
5578,SAMN03859747|NMMGJIID_02620,2,0.009216589861751152
5579,SAMN03859747|NMMGJIID_02621,1,0.004608294930875576
5580,SAMN03859747|NMMGJIID_02624,2,0.009216589861751152
5581,SAMN03859747|NMMGJIID_02631,1,0.004608294930875576
5582,SAMN03859748|CCCANBHF_00374,6,0.027649769585253458
5583,SAMN03859748|CCCANBHF_00445,1,0.004608294930875576
5584,SAMN03859748|CCCANBHF_00511,6,0.027649769585253458
5585,SAMN03859748|CCCANBHF_00516,1,0.004608294930875576
5586,SAMN03859748|CCCANBHF_00525,38,0.17511520737327188
5587,SAMN03859748|CCCANBHF_00802,1,0.004608294930875576
5588,SAMN03859748|CCCANBHF_00882,4,0.018433179723502304
5589,SAMN03859748|CCCANBHF_01497,5,0.02304147465437788
5590,SAMN03859748|CCCANBHF_01657,1,0.004608294930875576
5591,SAMN03859748|CCCANBHF_01658,1,0.004608294930875576
5592,SAMN03859748|CCCANBHF_01763,2,0.009216589861751152
5593,SAMN03859748|CCCANBHF_02110,3,0.013824884792626729
5594,SAMN03859748|CCCANBHF_02111,1,0.004608294930875576
5595,SAMN03859748|CCCANBHF_02112,1,0.004608294930875576
5596,SAMN03859748|CCCANBHF_02113,1,0.004608294930875576
5597,SAMN03859748|CCCANBHF_02117,5,0.02304147465437788
5598,SAMN03859748|CCCANBHF_02118,3,0.013824884792626729
5599,SAMN03859748|CCCANBHF_02119,5,0.02304147465437788
5600,SAMN03859748|CCCANBHF_02164,3,0.013824884792626729
5601,SAMN03859748|CCCANBHF_02496,1,0.004608294930875576
5602,SAMN03859748|CCCANBHF_02498,2,0.009216589861751152
5603,SAMN03859752|DBCLMFEI_00013,3,0.013824884792626729
5604,SAMN03859752|DBCLMFEI_00093,1,0.004608294930875576
5605,SAMN03859752|DBCLMFEI_00110,2,0.009216589861751152
5606,SAMN03859752|DBCLMFEI_00116,33,0.15207373271889402
5607,SAMN03859752|DBCLMFEI_00132,1,0.004608294930875576
5608,SAMN03859752|DBCLMFEI_00160,1,0.004608294930875576
5609,SAMN03859752|DBCLMFEI_00168,1,0.004608294930875576
5610,SAMN03859752|DBCLMFEI_00176,84,0.3870967741935484
5611,SAMN03859752|DBCLMFEI_00262,1,0.004608294930875576
5612,SAMN03859752|DBCLMFEI_00263,1,0.004608294930875576
5613,SAMN03859752|DBCLMFEI_00265,1,0.004608294930875576
5614,SAMN03859752|DBCLMFEI_00405,2,0.009216589861751152
5615,SAMN03859752|DBCLMFEI_00426,71,0.3271889400921659
5616,SAMN03859752|DBCLMFEI_00447,2,0.009216589861751152
5617,SAMN03859752|DBCLMFEI_00496,1,0.004608294930875576
5618,SAMN03859752|DBCLMFEI_00497,1,0.004608294930875576
5619,SAMN03859752|DBCLMFEI_00508,1,0.004608294930875576
5620,SAMN03859752|DBCLMFEI_00509,3,0.013824884792626729
5621,SAMN03859752|DBCLMFEI_00538,3,0.013824884792626729
5622,SAMN03859752|DBCLMFEI_00539,2,0.009216589861751152
5623,SAMN03859752|DBCLMFEI_00547,2,0.009216589861751152
5624,SAMN03859752|DBCLMFEI_00548,2,0.009216589861751152
5625,SAMN03859752|DBCLMFEI_00549,2,0.009216589861751152
5626,SAMN03859752|DBCLMFEI_00550,2,0.009216589861751152
5627,SAMN03859752|DBCLMFEI_00618,4,0.018433179723502304
5628,SAMN03859752|DBCLMFEI_00647,1,0.004608294930875576
5629,SAMN03859752|DBCLMFEI_00683,2,0.009216589861751152
5630,SAMN03859752|DBCLMFEI_00684,6,0.027649769585253458
5631,SAMN03859752|DBCLMFEI_00701,209,0.9631336405529954
5632,SAMN03859752|DBCLMFEI_00721,199,0.9170506912442397
5633,SAMN03859752|DBCLMFEI_00737,2,0.009216589861751152
5634,SAMN03859752|DBCLMFEI_00925,213,0.9815668202764977
5635,SAMN03859752|DBCLMFEI_01092,217,1.0
5636,SAMN03859752|DBCLMFEI_01194,144,0.663594470046083
5637,SAMN03859752|DBCLMFEI_01199,217,1.0
5638,SAMN03859752|DBCLMFEI_01210,2,0.009216589861751152
5639,SAMN03859752|DBCLMFEI_01214,2,0.009216589861751152
5640,SAMN03859752|DBCLMFEI_01215,2,0.009216589861751152
5641,SAMN03859752|DBCLMFEI_01217,2,0.009216589861751152
5642,SAMN03859752|DBCLMFEI_01225,3,0.013824884792626729
5643,SAMN03859752|DBCLMFEI_01246,1,0.004608294930875576
5644,SAMN03859752|DBCLMFEI_01313,217,1.0
5645,SAMN03859752|DBCLMFEI_01335,4,0.018433179723502304
5646,SAMN03859752|DBCLMFEI_01349,2,0.009216589861751152
5647,SAMN03859752|DBCLMFEI_01410,55,0.2534562211981567
5648,SAMN03859752|DBCLMFEI_01431,5,0.02304147465437788
5649,SAMN03859752|DBCLMFEI_01447,215,0.9907834101382489
5650,SAMN03859752|DBCLMFEI_01460,5,0.02304147465437788
5651,SAMN03859752|DBCLMFEI_01471,3,0.013824884792626729
5652,SAMN03859752|DBCLMFEI_01472,3,0.013824884792626729
5653,SAMN03859752|DBCLMFEI_01481,2,0.009216589861751152
5654,SAMN03859752|DBCLMFEI_01486,4,0.018433179723502304
5655,SAMN03859752|DBCLMFEI_01487,1,0.004608294930875576
5656,SAMN03859752|DBCLMFEI_01548,3,0.013824884792626729
5657,SAMN03859752|DBCLMFEI_01569,1,0.004608294930875576
5658,SAMN03859752|DBCLMFEI_01589,4,0.018433179723502304
5659,SAMN03859752|DBCLMFEI_01658,1,0.004608294930875576
5660,SAMN03859752|DBCLMFEI_01667,1,0.004608294930875576
5661,SAMN03859752|DBCLMFEI_01725,217,1.0
5662,SAMN03859752|DBCLMFEI_01730,1,0.004608294930875576
5663,SAMN03859752|DBCLMFEI_01731,1,0.004608294930875576
5664,SAMN03859752|DBCLMFEI_01767,210,0.967741935483871
5665,SAMN03859752|DBCLMFEI_01800,3,0.013824884792626729
5666,SAMN03859752|DBCLMFEI_01823,4,0.018433179723502304
5667,SAMN03859752|DBCLMFEI_01836,1,0.004608294930875576
5668,SAMN03859752|DBCLMFEI_01839,4,0.018433179723502304
5669,SAMN03859752|DBCLMFEI_01840,4,0.018433179723502304
5670,SAMN03859752|DBCLMFEI_01848,216,0.9953917050691244
5671,SAMN03859752|DBCLMFEI_01857,2,0.009216589861751152
5672,SAMN03859752|DBCLMFEI_01906,1,0.004608294930875576
5673,SAMN03859752|DBCLMFEI_01919,212,0.9769585253456221
5674,SAMN03859752|DBCLMFEI_01921,2,0.009216589861751152
5675,SAMN03859752|DBCLMFEI_02061,1,0.004608294930875576
5676,SAMN03859752|DBCLMFEI_02068,215,0.9907834101382489
5677,SAMN03859752|DBCLMFEI_02077,11,0.05069124423963134
5678,SAMN03859752|DBCLMFEI_02087,14,0.06451612903225806
5679,SAMN03859752|DBCLMFEI_02096,2,0.009216589861751152
5680,SAMN03859752|DBCLMFEI_02163,6,0.027649769585253458
5681,SAMN03859752|DBCLMFEI_02166,3,0.013824884792626729
5682,SAMN03859752|DBCLMFEI_02168,3,0.013824884792626729
5683,SAMN03859752|DBCLMFEI_02178,1,0.004608294930875576
5684,SAMN03859752|DBCLMFEI_02181,5,0.02304147465437788
5685,SAMN03859752|DBCLMFEI_02198,2,0.009216589861751152
5686,SAMN03859752|DBCLMFEI_02199,1,0.004608294930875576
5687,SAMN03859752|DBCLMFEI_02213,6,0.027649769585253458
5688,SAMN03859752|DBCLMFEI_02222,14,0.06451612903225806
5689,SAMN03859752|DBCLMFEI_02227,108,0.4976958525345622
5690,SAMN03859752|DBCLMFEI_02231,2,0.009216589861751152
5691,SAMN03859752|DBCLMFEI_02291,3,0.013824884792626729
5692,SAMN03859752|DBCLMFEI_02296,1,0.004608294930875576
5693,SAMN03859752|DBCLMFEI_02337,217,1.0
5694,SAMN03859752|DBCLMFEI_02341,160,0.7373271889400922
5695,SAMN03859752|DBCLMFEI_02379,3,0.013824884792626729
5696,SAMN03859752|DBCLMFEI_02391,1,0.004608294930875576
5697,SAMN03859752|DBCLMFEI_02409,1,0.004608294930875576
5698,SAMN03859752|DBCLMFEI_02411,1,0.004608294930875576
5699,SAMN03859752|DBCLMFEI_02412,17,0.07834101382488479
5700,SAMN03859752|DBCLMFEI_02419,5,0.02304147465437788
5701,SAMN03859752|DBCLMFEI_02420,2,0.009216589861751152
5702,SAMN03859752|DBCLMFEI_02424,1,0.004608294930875576
5703,SAMN03859752|DBCLMFEI_02426,3,0.013824884792626729
5704,SAMN03859752|DBCLMFEI_02431,6,0.027649769585253458
5705,SAMN03859752|DBCLMFEI_02433,7,0.03225806451612903
5706,SAMN03859752|DBCLMFEI_02437,1,0.004608294930875576
5707,SAMN03859752|DBCLMFEI_02438,2,0.009216589861751152
5708,SAMN03859752|DBCLMFEI_02440,1,0.004608294930875576
5709,SAMN03859752|DBCLMFEI_02441,1,0.004608294930875576
5710,SAMN03859752|DBCLMFEI_02455,5,0.02304147465437788
5711,SAMN03859752|DBCLMFEI_02457,2,0.009216589861751152
5712,SAMN03859753|NJJIBKID_00264,216,0.9953917050691244
5713,SAMN03859753|NJJIBKID_00426,1,0.004608294930875576
5714,SAMN03859753|NJJIBKID_00427,1,0.004608294930875576
5715,SAMN03859753|NJJIBKID_00496,5,0.02304147465437788
5716,SAMN03859753|NJJIBKID_00497,3,0.013824884792626729
5717,SAMN03859753|NJJIBKID_00842,1,0.004608294930875576
5718,SAMN03859753|NJJIBKID_00843,1,0.004608294930875576
5719,SAMN03859753|NJJIBKID_01184,1,0.004608294930875576
5720,SAMN03859753|NJJIBKID_01215,2,0.009216589861751152
5721,SAMN03859753|NJJIBKID_01318,2,0.009216589861751152
5722,SAMN03859753|NJJIBKID_01421,2,0.009216589861751152
5723,SAMN03859753|NJJIBKID_01434,1,0.004608294930875576
5724,SAMN03859753|NJJIBKID_01435,46,0.2119815668202765
5725,SAMN03859753|NJJIBKID_01438,3,0.013824884792626729
5726,SAMN03859753|NJJIBKID_01774,8,0.03686635944700461
5727,SAMN03859753|NJJIBKID_01775,9,0.041474654377880185
5728,SAMN03859753|NJJIBKID_01788,78,0.35944700460829493
5729,SAMN03859753|NJJIBKID_01802,2,0.009216589861751152
5730,SAMN03859753|NJJIBKID_01852,2,0.009216589861751152
5731,SAMN03859753|NJJIBKID_01853,2,0.009216589861751152
5732,SAMN03859753|NJJIBKID_01858,1,0.004608294930875576
5733,SAMN03859753|NJJIBKID_01946,2,0.009216589861751152
5734,SAMN03859753|NJJIBKID_02175,1,0.004608294930875576
5735,SAMN03859753|NJJIBKID_02370,5,0.02304147465437788
5736,SAMN03859753|NJJIBKID_02495,1,0.004608294930875576
5737,SAMN03859753|NJJIBKID_02521,2,0.009216589861751152
5738,SAMN03859753|NJJIBKID_02527,7,0.03225806451612903
5739,SAMN03859755|OCHMNAJA_00001,1,0.004608294930875576
5740,SAMN03859755|OCHMNAJA_00184,12,0.055299539170506916
5741,SAMN03859755|OCHMNAJA_00715,6,0.027649769585253458
5742,SAMN03859755|OCHMNAJA_00918,2,0.009216589861751152
5743,SAMN03859755|OCHMNAJA_01129,3,0.013824884792626729
5744,SAMN03859755|OCHMNAJA_01142,214,0.9861751152073732
5745,SAMN03859755|OCHMNAJA_01207,2,0.009216589861751152
5746,SAMN03859755|OCHMNAJA_01224,1,0.004608294930875576
5747,SAMN03859755|OCHMNAJA_01257,1,0.004608294930875576
5748,SAMN03859755|OCHMNAJA_01273,2,0.009216589861751152
5749,SAMN03859755|OCHMNAJA_01441,217,1.0
5750,SAMN03859755|OCHMNAJA_01504,1,0.004608294930875576
5751,SAMN03859755|OCHMNAJA_01557,2,0.009216589861751152
5752,SAMN03859755|OCHMNAJA_01639,2,0.009216589861751152
5753,SAMN03859755|OCHMNAJA_01718,1,0.004608294930875576
5754,SAMN03859755|OCHMNAJA_01754,6,0.027649769585253458
5755,SAMN03859755|OCHMNAJA_01945,10,0.04608294930875576
5756,SAMN03859755|OCHMNAJA_01987,4,0.018433179723502304
5757,SAMN03859755|OCHMNAJA_02120,5,0.02304147465437788
5758,SAMN03859755|OCHMNAJA_02252,1,0.004608294930875576
5759,SAMN03859755|OCHMNAJA_02310,3,0.013824884792626729
5760,SAMN03859755|OCHMNAJA_02394,5,0.02304147465437788
5761,SAMN03859755|OCHMNAJA_02422,1,0.004608294930875576
5762,SAMN03859755|OCHMNAJA_02467,3,0.013824884792626729
5763,SAMN03859755|OCHMNAJA_02493,1,0.004608294930875576
5764,SAMN03859755|OCHMNAJA_02496,2,0.009216589861751152
5765,SAMN03859755|OCHMNAJA_02498,2,0.009216589861751152
5766,SAMN03859756|IHMOELHM_00003,2,0.009216589861751152
5767,SAMN03859756|IHMOELHM_00007,5,0.02304147465437788
5768,SAMN03859756|IHMOELHM_00008,9,0.041474654377880185
5769,SAMN03859756|IHMOELHM_00014,2,0.009216589861751152
5770,SAMN03859756|IHMOELHM_00016,2,0.009216589861751152
5771,SAMN03859756|IHMOELHM_00025,4,0.018433179723502304
5772,SAMN03859756|IHMOELHM_00035,215,0.9907834101382489
5773,SAMN03859756|IHMOELHM_00129,2,0.009216589861751152
5774,SAMN03859756|IHMOELHM_00162,2,0.009216589861751152
5775,SAMN03859756|IHMOELHM_00200,2,0.009216589861751152
5776,SAMN03859756|IHMOELHM_00218,2,0.009216589861751152
5777,SAMN03859756|IHMOELHM_00219,2,0.009216589861751152
5778,SAMN03859756|IHMOELHM_00228,2,0.009216589861751152
5779,SAMN03859756|IHMOELHM_00229,2,0.009216589861751152
5780,SAMN03859756|IHMOELHM_00253,2,0.009216589861751152
5781,SAMN03859756|IHMOELHM_00257,2,0.009216589861751152
5782,SAMN03859756|IHMOELHM_00258,2,0.009216589861751152
5783,SAMN03859756|IHMOELHM_00264,2,0.009216589861751152
5784,SAMN03859756|IHMOELHM_00303,215,0.9907834101382489
5785,SAMN03859756|IHMOELHM_00315,2,0.009216589861751152
5786,SAMN03859756|IHMOELHM_00352,2,0.009216589861751152
5787,SAMN03859756|IHMOELHM_00390,4,0.018433179723502304
5788,SAMN03859756|IHMOELHM_00393,5,0.02304147465437788
5789,SAMN03859756|IHMOELHM_00465,20,0.09216589861751152
5790,SAMN03859756|IHMOELHM_00552,4,0.018433179723502304
5791,SAMN03859756|IHMOELHM_00553,4,0.018433179723502304
5792,SAMN03859756|IHMOELHM_00597,2,0.009216589861751152
5793,SAMN03859756|IHMOELHM_00611,1,0.004608294930875576
5794,SAMN03859756|IHMOELHM_00613,5,0.02304147465437788
5795,SAMN03859756|IHMOELHM_00737,2,0.009216589861751152
5796,SAMN03859756|IHMOELHM_00738,2,0.009216589861751152
5797,SAMN03859756|IHMOELHM_00786,2,0.009216589861751152
5798,SAMN03859756|IHMOELHM_00810,15,0.06912442396313365
5799,SAMN03859756|IHMOELHM_00811,2,0.009216589861751152
5800,SAMN03859756|IHMOELHM_00904,11,0.05069124423963134
5801,SAMN03859756|IHMOELHM_00908,13,0.059907834101382486
5802,SAMN03859756|IHMOELHM_00909,6,0.027649769585253458
5803,SAMN03859756|IHMOELHM_00971,3,0.013824884792626729
5804,SAMN03859756|IHMOELHM_00994,2,0.009216589861751152
5805,SAMN03859756|IHMOELHM_00996,3,0.013824884792626729
5806,SAMN03859756|IHMOELHM_01050,2,0.009216589861751152
5807,SAMN03859756|IHMOELHM_01051,2,0.009216589861751152
5808,SAMN03859756|IHMOELHM_01052,2,0.009216589861751152
5809,SAMN03859756|IHMOELHM_01063,2,0.009216589861751152
5810,SAMN03859756|IHMOELHM_01064,2,0.009216589861751152
5811,SAMN03859756|IHMOELHM_01065,3,0.013824884792626729
5812,SAMN03859756|IHMOELHM_01066,3,0.013824884792626729
5813,SAMN03859756|IHMOELHM_01153,3,0.013824884792626729
5814,SAMN03859756|IHMOELHM_01157,44,0.20276497695852536
5815,SAMN03859756|IHMOELHM_01163,215,0.9907834101382489
5816,SAMN03859756|IHMOELHM_01185,2,0.009216589861751152
5817,SAMN03859756|IHMOELHM_01213,2,0.009216589861751152
5818,SAMN03859756|IHMOELHM_01221,3,0.013824884792626729
5819,SAMN03859756|IHMOELHM_01222,3,0.013824884792626729
5820,SAMN03859756|IHMOELHM_01346,2,0.009216589861751152
5821,SAMN03859756|IHMOELHM_01364,2,0.009216589861751152
5822,SAMN03859756|IHMOELHM_01365,3,0.013824884792626729
5823,SAMN03859756|IHMOELHM_01383,4,0.018433179723502304
5824,SAMN03859756|IHMOELHM_01391,8,0.03686635944700461
5825,SAMN03859756|IHMOELHM_01439,17,0.07834101382488479
5826,SAMN03859756|IHMOELHM_01474,3,0.013824884792626729
5827,SAMN03859756|IHMOELHM_01475,5,0.02304147465437788
5828,SAMN03859756|IHMOELHM_01515,3,0.013824884792626729
5829,SAMN03859756|IHMOELHM_01517,2,0.009216589861751152
5830,SAMN03859756|IHMOELHM_01525,3,0.013824884792626729
5831,SAMN03859756|IHMOELHM_01539,3,0.013824884792626729
5832,SAMN03859756|IHMOELHM_01575,2,0.009216589861751152
5833,SAMN03859756|IHMOELHM_01595,3,0.013824884792626729
5834,SAMN03859756|IHMOELHM_01596,3,0.013824884792626729
5835,SAMN03859756|IHMOELHM_01597,3,0.013824884792626729
5836,SAMN03859756|IHMOELHM_01598,3,0.013824884792626729
5837,SAMN03859756|IHMOELHM_01599,3,0.013824884792626729
5838,SAMN03859756|IHMOELHM_01600,3,0.013824884792626729
5839,SAMN03859756|IHMOELHM_01601,3,0.013824884792626729
5840,SAMN03859756|IHMOELHM_01637,14,0.06451612903225806
5841,SAMN03859756|IHMOELHM_01702,7,0.03225806451612903
5842,SAMN03859756|IHMOELHM_01703,7,0.03225806451612903
5843,SAMN03859756|IHMOELHM_01704,3,0.013824884792626729
5844,SAMN03859756|IHMOELHM_01782,2,0.009216589861751152
5845,SAMN03859756|IHMOELHM_01783,2,0.009216589861751152
5846,SAMN03859756|IHMOELHM_01784,216,0.9953917050691244
5847,SAMN03859756|IHMOELHM_01808,6,0.027649769585253458
5848,SAMN03859756|IHMOELHM_01847,2,0.009216589861751152
5849,SAMN03859756|IHMOELHM_01878,2,0.009216589861751152
5850,SAMN03859756|IHMOELHM_01879,4,0.018433179723502304
5851,SAMN03859756|IHMOELHM_01888,12,0.055299539170506916
5852,SAMN03859756|IHMOELHM_02003,10,0.04608294930875576
5853,SAMN03859756|IHMOELHM_02106,215,0.9907834101382489
5854,SAMN03859756|IHMOELHM_02146,2,0.009216589861751152
5855,SAMN03859756|IHMOELHM_02147,3,0.013824884792626729
5856,SAMN03859756|IHMOELHM_02198,3,0.013824884792626729
5857,SAMN03859756|IHMOELHM_02263,2,0.009216589861751152
5858,SAMN03859756|IHMOELHM_02264,2,0.009216589861751152
5859,SAMN03859756|IHMOELHM_02265,2,0.009216589861751152
5860,SAMN03859756|IHMOELHM_02266,2,0.009216589861751152
5861,SAMN03859756|IHMOELHM_02267,2,0.009216589861751152
5862,SAMN03859756|IHMOELHM_02268,2,0.009216589861751152
5863,SAMN03859756|IHMOELHM_02269,1,0.004608294930875576
5864,SAMN03859756|IHMOELHM_02273,2,0.009216589861751152
5865,SAMN03859756|IHMOELHM_02280,2,0.009216589861751152
5866,SAMN03859756|IHMOELHM_02281,2,0.009216589861751152
5867,SAMN03859756|IHMOELHM_02282,3,0.013824884792626729
5868,SAMN03859756|IHMOELHM_02283,3,0.013824884792626729
5869,SAMN03859756|IHMOELHM_02284,3,0.013824884792626729
5870,SAMN03859756|IHMOELHM_02285,3,0.013824884792626729
5871,SAMN03859756|IHMOELHM_02286,3,0.013824884792626729
5872,SAMN03859756|IHMOELHM_02287,3,0.013824884792626729
5873,SAMN03859756|IHMOELHM_02288,3,0.013824884792626729
5874,SAMN03859756|IHMOELHM_02289,3,0.013824884792626729
5875,SAMN03859756|IHMOELHM_02295,125,0.576036866359447
5876,SAMN03859756|IHMOELHM_02301,2,0.009216589861751152
5877,SAMN03859756|IHMOELHM_02305,1,0.004608294930875576
5878,SAMN03859756|IHMOELHM_02363,2,0.009216589861751152
5879,SAMN03859756|IHMOELHM_02377,128,0.5898617511520737
5880,SAMN03859756|IHMOELHM_02380,2,0.009216589861751152
5881,SAMN03859756|IHMOELHM_02410,2,0.009216589861751152
5882,SAMN03859756|IHMOELHM_02415,4,0.018433179723502304
5883,SAMN03859756|IHMOELHM_02444,5,0.02304147465437788
5884,SAMN03859756|IHMOELHM_02445,2,0.009216589861751152
5885,SAMN03859756|IHMOELHM_02447,8,0.03686635944700461
5886,SAMN03859756|IHMOELHM_02469,1,0.004608294930875576
5887,SAMN03859756|IHMOELHM_02470,2,0.009216589861751152
5888,SAMN03859756|IHMOELHM_02471,1,0.004608294930875576
5889,SAMN03859756|IHMOELHM_02472,1,0.004608294930875576
5890,SAMN03859756|IHMOELHM_02491,1,0.004608294930875576
5891,SAMN03859756|IHMOELHM_02509,1,0.004608294930875576
5892,SAMN03859756|IHMOELHM_02510,2,0.009216589861751152
5893,SAMN03859756|IHMOELHM_02511,2,0.009216589861751152
5894,SAMN03859756|IHMOELHM_02536,5,0.02304147465437788
5895,SAMN03859756|IHMOELHM_02537,5,0.02304147465437788
